Program Name,Cost
program_a20-c3-08,703701200.0
program_a20-c4-01,833897100.0
program_a16-c8-08,550240960.0
program_a4-c31-05,403068260.0
program_a17-c7-06,443227000.0
program_a8-c3-05,765265660.0
program_a8-c32-07,366180930.0
program_a18-c32-08,376809400.0
program_a21-c2-03,590606660.0
program_a17-c9-03,554816830.0
program_a9-c5-07,498472420.0
program_a8-c4-08,628343600.0
program_a13-c32-04,391386850.0
program_a8-c3-01,853363140.0
program_a8-c32-03,482681060.0
program_a17-c7-02,547893950.0
program_a4-c31-01,723930750.0
program_a20-c4-05,695728640.0
program_a5-c30-05,412747230.0
program_a9-c5-03,571141900.0
program_a16-c6-09,570081000.0
program_a17-c9-07,495446940.0
program_a21-c2-07,527537730.0
program_a24-c32-04,395666880.0
program_a13-c13-09,399023970.0
program_a20-c28-09,367394020.0
program_a14-c10-03,721843200.0
program_a4-c17-05,699110700.0
program_a10-c25-06,543352500.0
program_a12-c2-01,792860900.0
program_a18-c13-01,761074750.0
program_a8-c14-07,464343170.0
program_a18-c14-08,413430300.0
program_a12-c5-08,623801600.0
program_a4-c2-09,712371000.0
program_a3-c13-06,423492580.0
program_a7-c26-03,465204770.0
program_a24-c9-01,766442400.0
program_a17-c21-05,433542530.0
program_a16-c27-08,386077540.0
program_a11-c24-02,450833900.0
program_a19-c12-05,404011900.0
program_a1-c23-04,419221660.0
program_a9-c15-03,445796830.0
program_a15-c11-07,403091260.0
program_a5-c16-01,538189200.0
program_a5-c11-08,398254000.0
program_a6-c27-07,393679300.0
program_a16-c20-01,776456400.0
program_a2-c12-02,734751940.0
program_a12-c15-04,517897120.0
program_a21-c20-01,571367400.0
program_a6-c29-02,617165400.0
program_a21-c27-08,422878700.0
program_a5-c18-04,464989900.0
program_a5-c3-02,598624700.0
program_a22-c11-07,497549020.0
program_a13-c4-03,573465540.0
program_a7-c28-06,400331040.0
program_a24-c7-04,632692740.0
program_a20-c21-05,568924350.0
program_a24-c13-09,458183680.0
program_a17-c28-09,429380160.0
program_a23-c10-03,486416600.0
program_a5-c27-09,427460320.0
program_a3-c6-09,417858750.0
program_a6-c11-06,517150340.0
program_a12-c23-05,448429800.0
program_a2-c24-03,579655400.0
program_a21-c18-05,444399100.0
program_a16-c11-09,459436540.0
program_a9-c23-02,492604540.0
program_a1-c15-05,402574980.0
program_a19-c24-04,391878880.0
program_a11-c12-03,442361900.0
program_a22-c29-03,552636900.0
program_a15-c27-06,411046000.0
program_a15-c6-01,618551200.0
program_a18-c22-09,367564450.0
program_a20-c19-01,806160640.0
program_a13-c22-01,607213300.0
program_a22-c5-06,686839900.0
program_a3-c25-07,468348060.0
program_a17-c17-04,548862300.0
program_a7-c10-02,564483500.0
program_a13-c25-08,470496260.0
program_a4-c21-04,601384100.0
program_a14-c26-02,696978200.0
program_a23-c28-07,426442180.0
program_a2-c9-07,686285600.0
program_a8-c22-06,449430880.0
program_a10-c13-07,509108900.0
program_a24-c25-08,502779070.0
program_a2-c7-02,808775740.0
program_a23-c26-02,485380960.0
program_a14-c28-07,373528640.0
program_a4-c28-08,367490000.0
program_a17-c19-01,586192640.0
program_a24-c22-01,713409540.0
program_a20-c17-04,732680640.0
program_a21-c11-09,397619600.0
program_a15-c8-04,461949660.0
program_a15-c29-03,456321600.0
program_a22-c27-06,420186430.0
program_a23-c3-04,543151550.0
program_a16-c18-05,585879500.0
program_a6-c4-03,717362400.0
program_a10-c3-02,795431700.0
program_a19-c7-09,428199360.0
program_a16-c30-04,444672400.0
program_a18-c8-07,546792260.0
program_a11-c2-09,490346000.0
program_a7-c5-08,503842850.0
program_a7-c2-01,660117760.0
program_a18-c6-02,739498560.0
program_a21-c30-04,410585470.0
program_a12-c26-09,385812300.0
program_a11-c10-06,416274240.0
program_a19-c26-01,585592500.0
program_a3-c3-05,553994940.0
program_a9-c21-07,413931550.0
program_a15-c25-03,520579330.0
program_a5-c22-05,396893100.0
program_a15-c4-04,521009400.0
program_a1-c10-09,389486240.0
program_a19-c21-08,406729340.0
program_a6-c13-03,635867600.0
program_a16-c14-05,508989500.0
program_a2-c26-06,463128300.0
program_a24-c29-08,402453100.0
program_a17-c12-08,391314460.0
program_a14-c24-07,388602430.0
program_a4-c23-01,768407300.0
program_a10-c11-02,708955140.0
program_a18-c27-05,443944420.0
program_a8-c20-03,626976900.0
program_a4-c24-08,363124380.0
program_a3-c27-02,501688350.0
program_a22-c7-03,696661800.0
program_a13-c20-04,429872860.0
program_a7-c12-07,384594200.0
program_a17-c15-01,557139650.0
program_a24-c20-04,518372860.0
program_a3-c29-07,419190240.0
program_a22-c9-06,647719800.0
program_a20-c15-01,780171100.0
program_a13-c29-08,412398400.0
program_a20-c12-08,451718600.0
program_a23-c24-07,402927580.0
program_a2-c5-07,732594900.0
program_a14-c2-06,797631700.0
program_a23-c1-01,632541600.0
program_a21-c14-05,402269020.0
program_a2-c28-03,552154200.0
program_a23-c6-08,417986780.0
program_a22-c25-03,631011800.0
program_a19-c28-04,401541980.0
program_a1-c19-05,450911900.0
program_a16-c32-01,701175040.0
program_a6-c6-06,601418900.0
program_a19-c2-05,578717700.0
program_a1-c31-04,401886270.0
program_a7-c9-08,507683230.0
program_a11-c7-05,455009300.0
program_a18-c4-07,611694300.0
program_a6-c8-03,648299400.0
program_a21-c32-01,514381400.0
program_a1-c2-06,579310850.0
program_a8-c30-06,386537200.0
program_a17-c5-07,491456400.0
program_a18-c30-09,378872400.0
program_a13-c30-01,571768600.0
program_a9-c31-02,455214240.0
program_a9-c9-03,561796700.0
program_a12-c31-05,395705950.0
program_a20-c8-05,609743740.0
program_a9-c7-06,449273700.0
program_a16-c3-05,752901950.0
program_a8-c8-08,556775500.0
program_a24-c30-01,671596160.0
program_a4-c12-09,420058100.0
program_a13-c16-05,385083520.0
program_a3-c11-03,502080300.0
program_a7-c24-06,380920350.0
program_a17-c24-09,402852740.0
program_a14-c12-06,512702400.0
program_a4-c7-05,649839400.0
program_a8-c16-02,658495940.0
program_a18-c11-04,592495700.0
program_a10-c27-03,557454800.0
program_a19-c17-09,528207140.0
program_a1-c26-08,399118660.0
program_a16-c22-04,529287580.0
program_a6-c25-02,677112900.0
program_a12-c17-01,766931800.0
program_a2-c10-07,555909000.0
program_a12-c10-08,475712900.0
program_a13-c8-03,513371500.0
program_a9-c17-06,532691200.0
program_a1-c21-01,632788500.0
program_a11-c26-07,420988770.0
program_a5-c14-04,413042400.0
program_a15-c13-02,544880000.0
program_a9-c19-03,496949000.0
program_a11-c28-02,450126460.0
program_a13-c6-06,471770370.0
program_a22-c13-02,701075650.0
program_a12-c19-04,572883100.0
program_a21-c22-04,412162020.0
program_a20-c24-09,360837920.0
program_a24-c2-08,669220500.0
program_a23-c12-06,397422980.0
program_a8-c18-07,533211100.0
program_a10-c29-06,433072800.0
program_a18-c18-08,473341280.0
program_a12-c9-08,591660100.0
program_a24-c16-05,447844580.0
program_a24-c5-01,781478200.0
program_a4-c9-01,824973630.0
program_a10-c29-07,414953570.0
program_a8-c18-06,563106300.0
program_a23-c12-07,396684500.0
program_a24-c2-09,655482500.0
program_a20-c24-08,369149730.0
program_a13-c18-01,639981250.0
program_a20-c23-01,777202560.0
program_a24-c16-04,483878880.0
program_a18-c18-09,450808670.0
program_a12-c9-09,579871600.0
program_a22-c13-03,643777300.0
program_a13-c6-07,454354240.0
program_a11-c28-03,416653630.0
program_a9-c19-02,540683700.0
program_a21-c22-05,398583460.0
program_a12-c19-05,532140860.0
program_a2-c10-06,587003800.0
program_a6-c25-03,623515140.0
program_a16-c22-05,477047460.0
program_a1-c26-09,400191550.0
program_a19-c17-08,533996960.0
program_a15-c13-03,500178270.0
program_a5-c14-05,399821920.0
program_a19-c10-01,618766700.0
program_a11-c26-06,419146530.0
program_a9-c17-07,524919700.0
program_a13-c8-02,560026400.0
program_a12-c10-09,456883520.0
program_a24-c18-01,744121340.0
program_a7-c24-07,382863400.0
program_a17-c23-01,557424830.0
program_a3-c11-02,549557440.0
program_a13-c16-04,400185250.0
program_a4-c12-08,437436930.0
program_a18-c11-05,551457540.0
program_a10-c27-02,632241200.0
program_a8-c16-03,579758700.0
program_a4-c7-04,683505340.0
program_a14-c12-07,484154240.0
program_a4-c15-01,771346000.0
program_a17-c24-08,399244380.0
program_a8-c8-09,547616640.0
program_a20-c8-04,643237950.0
program_a16-c3-04,774804350.0
program_a9-c7-07,436027500.0
program_a9-c9-02,586468540.0
program_a9-c31-03,419066100.0
program_a5-c32-01,507601630.0
program_a20-c6-01,828331200.0
program_a12-c31-04,423521920.0
program_a17-c5-06,505879520.0
program_a8-c30-07,374743700.0
program_a1-c2-07,563662300.0
program_a18-c30-08,377096400.0
program_a6-c8-02,701265660.0
program_a18-c4-06,630881400.0
program_a11-c7-04,475815100.0
program_a7-c9-09,499372500.0
program_a11-c9-01,596792960.0
program_a1-c31-05,398285820.0
program_a19-c2-04,596362800.0
program_a6-c6-07,581329600.0
program_a2-c28-02,648512450.0
program_a21-c14-04,417235600.0
program_a1-c19-04,485868480.0
program_a19-c28-05,398266200.0
program_a22-c25-02,683967040.0
program_a23-c6-09,411229470.0
program_a22-c9-07,629169600.0
program_a3-c29-06,418953800.0
program_a24-c20-05,473691400.0
program_a14-c2-07,781567800.0
program_a2-c5-06,754914000.0
program_a23-c24-06,398918430.0
program_a18-c29-01,715500900.0
program_a20-c12-09,434013730.0
program_a13-c29-09,413637730.0
program_a8-c20-02,702591500.0
program_a10-c11-03,651289700.0
program_a18-c27-04,489071260.0
program_a14-c24-06,416894820.0
program_a17-c12-09,392823170.0
program_a24-c29-09,398778140.0
program_a7-c12-06,390587620.0
program_a13-c20-05,399655070.0
program_a22-c7-02,740620200.0
program_a3-c27-03,453059520.0
program_a4-c24-09,356998750.0
program_a15-c4-05,498622080.0
program_a5-c22-04,408644500.0
program_a15-c25-02,552366140.0
program_a1-c17-01,666874100.0
program_a3-c3-04,574653100.0
program_a9-c21-06,422642430.0
program_a11-c10-07,406564500.0
program_a12-c26-08,391505340.0
program_a12-c21-01,735967040.0
program_a2-c26-07,431792000.0
program_a16-c14-04,552067200.0
program_a6-c13-02,694165440.0
program_a19-c21-09,402306140.0
program_a1-c10-08,398984300.0
program_a21-c30-05,412761000.0
program_a20-c31-01,734243000.0
program_a7-c5-09,492101660.0
program_a11-c2-08,500818370.0
program_a11-c5-01,603383360.0
program_a18-c6-03,695607500.0
program_a18-c8-06,560730300.0
program_a17-c31-01,526984830.0
program_a10-c3-03,772595400.0
program_a6-c4-02,754762050.0
program_a16-c30-05,402736400.0
program_a19-c7-08,437259680.0
program_a22-c27-07,399229340.0
program_a15-c29-02,499818180.0
program_a15-c8-05,440370240.0
program_a21-c11-08,399836480.0
program_a16-c18-04,628832640.0
program_a23-c3-05,524772060.0
program_a21-c16-01,544818560.0
program_a14-c28-06,392130240.0
program_a23-c26-03,447579700.0
program_a2-c7-03,763868350.0
program_a24-c25-09,495433100.0
program_a20-c17-05,708609100.0
program_a4-c28-09,367603700.0
program_a7-c10-03,518787170.0
program_a17-c17-05,536640300.0
program_a3-c25-06,475178720.0
program_a22-c5-07,666570200.0
program_a18-c22-08,376244400.0
program_a18-c25-01,747088830.0
program_a10-c13-06,532048060.0
program_a8-c22-07,416094600.0
program_a2-c9-06,707971460.0
program_a23-c28-06,420241630.0
program_a14-c26-03,614506050.0
program_a4-c21-05,556449400.0
program_a13-c25-09,465971520.0
program_a21-c18-04,471324160.0
program_a2-c24-02,672761900.0
program_a12-c23-04,494483650.0
program_a6-c11-07,487351700.0
program_a16-c16-01,749818700.0
program_a3-c6-08,427171230.0
program_a5-c27-08,423179330.0
program_a15-c27-07,412373300.0
program_a5-c20-01,565268160.0
program_a22-c29-02,625329660.0
program_a19-c24-05,382727330.0
program_a11-c12-02,488610400.0
program_a9-c23-03,441209300.0
program_a3-c1-01,675072900.0
program_a1-c15-04,426655550.0
program_a16-c11-08,481907840.0
program_a20-c21-04,613438300.0
program_a24-c7-05,605264800.0
program_a7-c28-07,405001250.0
program_a24-c14-01,716532160.0
program_a4-c19-01,798677570.0
program_a23-c10-02,525980580.0
program_a17-c28-08,424222980.0
program_a24-c13-08,472653150.0
program_a6-c29-03,543532400.0
program_a13-c4-02,610081800.0
program_a22-c11-06,526617100.0
program_a5-c18-05,438666980.0
program_a5-c3-03,575623800.0
program_a21-c27-09,427014080.0
program_a15-c11-06,415467740.0
program_a1-c23-05,395566750.0
program_a9-c15-02,494579400.0
program_a11-c24-03,409499070.0
program_a19-c12-04,428066800.0
program_a16-c27-09,379213150.0
program_a12-c15-05,480377920.0
program_a2-c12-03,658780800.0
program_a6-c27-06,412238940.0
program_a5-c11-09,396682850.0
program_a8-c14-06,490263460.0
program_a10-c25-07,528044800.0
program_a4-c5-01,840877300.0
program_a4-c17-04,723388740.0
program_a14-c10-02,779358600.0
program_a20-c28-08,368676640.0
program_a13-c13-08,406155360.0
program_a17-c21-04,454634850.0
program_a7-c26-02,514904030.0
program_a13-c14-01,606756000.0
program_a3-c13-07,411850240.0
program_a4-c2-08,727552900.0
program_a18-c14-09,400387740.0
program_a12-c5-09,609634050.0
program_a17-c9-06,506074780.0
program_a24-c32-05,380319520.0
program_a21-c2-06,541067140.0
program_a16-c1-01,866537660.0
program_a9-c5-02,596248450.0
program_a16-c6-08,584429500.0
program_a20-c4-04,726306300.0
program_a5-c30-04,409714940.0
program_a13-c32-05,394471170.0
program_a8-c4-09,612618900.0
program_a17-c7-03,511227230.0
program_a8-c32-02,578137860.0
program_a5-c30-06,418161920.0
program_a15-c30-09,424145730.0
program_a20-c4-06,668900160.0
program_a3-c32-08,422007400.0
program_a8-c3-02,831001700.0
program_a4-c31-02,599607550.0
program_a17-c7-01,593649600.0
program_a1-c7-09,433196830.0
program_a13-c32-07,405601120.0
program_a21-c2-04,572486300.0
program_a24-c32-07,380675330.0
program_a17-c9-04,535071200.0
program_a22-c30-09,378287840.0
program_a9-c2-09,504373280.0
program_a22-c18-08,483192030.0
program_a11-c23-08,405680130.0
program_a9-c12-09,391181150.0
program_a16-c20-02,688911000.0
program_a6-c27-04,489229060.0
program_a12-c15-07,429381470.0
program_a2-c12-01,819115400.0
program_a2-c15-08,458000220.0
program_a1-c23-07,381114340.0
program_a19-c12-06,391199600.0
program_a11-c24-01,527752420.0
program_a5-c16-02,459658530.0
program_a15-c11-04,463979940.0
program_a14-c17-09,665296300.0
program_a13-c14-03,468151260.0
program_a3-c13-05,440994980.0
program_a17-c21-06,420402340.0
program_a24-c9-02,727794400.0
program_a7-c21-09,401575600.0
program_a4-c17-06,678561540.0
program_a4-c5-03,786838000.0
program_a8-c14-04,565838500.0
program_a18-c13-02,692769900.0
program_a10-c25-05,564227140.0
program_a12-c2-02,773610300.0
program_a4-c19-03,668848260.0
program_a23-c17-09,503760860.0
program_a24-c14-03,568199740.0
program_a24-c7-07,567720450.0
program_a7-c28-05,397464220.0
program_a20-c21-06,532699360.0
program_a5-c3-01,623411900.0
program_a5-c18-07,405593820.0
program_a22-c11-04,601410300.0
program_a13-c3-09,508661540.0
program_a15-c18-08,397723040.0
program_a5-c4-08,442047800.0
program_a21-c20-02,503658370.0
program_a6-c29-01,716995650.0
program_a7-c17-08,534124130.0
program_a14-c26-01,795906240.0
program_a4-c21-07,489267300.0
program_a23-c28-04,410858530.0
program_a2-c9-04,759577660.0
program_a10-c13-04,598019300.0
program_a18-c25-03,622613500.0
program_a8-c22-05,491777120.0
program_a14-c21-08,489963700.0
program_a20-c19-02,740413760.0
program_a3-c25-04,499373120.0
program_a13-c22-02,525797280.0
program_a22-c5-05,708993100.0
program_a7-c10-01,619546600.0
program_a17-c17-07,519548500.0
program_a2-c23-09,384441470.0
program_a19-c24-07,383728830.0
program_a1-c15-06,389717000.0
program_a9-c23-01,564480200.0
program_a15-c27-05,413917900.0
program_a5-c20-03,445030560.0
program_a15-c6-02,570700600.0
program_a9-c24-08,396920450.0
program_a11-c15-09,403594270.0
program_a6-c11-05,552050400.0
program_a16-c16-03,566576260.0
program_a12-c23-06,414343970.0
program_a21-c18-06,423863940.0
program_a23-c3-07,492740580.0
program_a21-c16-03,419999100.0
program_a16-c18-06,550127940.0
program_a6-c18-09,450831000.0
program_a15-c8-07,414666980.0
program_a22-c27-05,453499900.0
program_a14-c7-09,592394300.0
program_a23-c21-08,414193120.0
program_a17-c19-02,533827330.0
program_a24-c22-02,625137860.0
program_a20-c17-07,670427100.0
program_a2-c7-01,856170900.0
program_a23-c26-01,545579260.0
program_a14-c28-04,480021020.0
program_a10-c32-09,378005920.0
program_a17-c31-03,417544770.0
program_a18-c8-04,608031000.0
program_a10-c4-08,601926000.0
program_a6-c3-09,647033500.0
program_a16-c30-07,373510200.0
program_a6-c30-08,376236000.0
program_a10-c3-01,818544640.0
program_a21-c30-07,423164000.0
program_a7-c2-02,637519200.0
program_a11-c5-03,552767800.0
program_a18-c6-01,787097600.0
program_a20-c31-03,522655900.0
program_a10-c16-08,402237340.0
program_a8-c27-09,380968130.0
program_a13-c20-07,374252700.0
program_a3-c27-01,574091140.0
program_a17-c15-02,487595400.0
program_a7-c12-04,427790720.0
program_a3-c20-08,377683260.0
program_a4-c23-02,671919900.0
program_a14-c24-04,510261660.0
program_a18-c27-06,412622080.0
program_a10-c11-01,773638460.0
program_a15-c22-09,391991580.0
program_a16-c14-06,475568220.0
program_a12-c21-03,607935700.0
program_a2-c26-05,502372600.0
program_a6-c14-09,400063140.0
program_a9-c21-04,459861020.0
program_a3-c3-06,535093800.0
program_a1-c17-03,610929800.0
program_a19-c26-02,514758140.0
program_a11-c10-05,431889120.0
program_a5-c22-06,393935360.0
program_a15-c4-07,465933100.0
program_a1-c19-06,423596800.0
program_a19-c28-07,405899000.0
program_a22-c22-09,371030900.0
program_a11-c19-09,398391600.0
program_a9-c28-08,421758530.0
program_a21-c14-06,396013950.0
program_a18-c29-03,543063800.0
program_a23-c24-04,396940800.0
program_a2-c5-04,802072060.0
program_a14-c2-05,814100200.0
program_a24-c20-07,407898000.0
program_a22-c9-05,669486300.0
program_a3-c29-04,432411970.0
program_a20-c15-02,691695700.0
program_a11-c9-03,544906600.0
program_a6-c6-05,626898800.0
program_a19-c2-06,562676000.0
program_a1-c31-07,404444030.0
program_a11-c31-08,438202720.0
program_a16-c32-02,563758140.0
program_a10-c8-08,541257400.0
program_a21-c32-02,430893980.0
program_a18-c4-04,682673400.0
program_a11-c7-06,439406800.0
program_a12-c31-06,385586080.0
program_a20-c6-03,740480300.0
program_a2-c31-09,366583700.0
program_a5-c32-03,403777440.0
program_a9-c31-01,533997820.0
program_a13-c30-02,477718980.0
program_a1-c2-05,596539260.0
program_a8-c30-05,412363360.0
program_a17-c5-04,541834240.0
program_a21-c7-08,426309570.0
program_a24-c30-02,560680300.0
program_a9-c7-05,466661400.0
program_a16-c3-06,731822850.0
program_a20-c8-06,585707800.0
program_a6-c22-08,375700540.0
program_a11-c26-04,427432130.0
program_a19-c10-03,518557920.0
program_a1-c21-02,570909000.0
program_a9-c17-05,542500400.0
program_a15-c13-01,602395200.0
program_a5-c14-07,393450140.0
program_a5-c8-08,401881800.0
program_a15-c14-08,387661440.0
program_a6-c25-01,748734660.0
program_a16-c22-07,403936030.0
program_a2-c10-04,670923700.0
program_a12-c17-02,728349300.0
program_a3-c16-09,388104220.0
program_a14-c12-05,548868350.0
